,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
1563,chr2:95274520-95274589:+,chr2,95274521,95274589,ENSG00000155066.15,PROM2,+,ATG,22,ENST00000317668.8,ENST00000317668.8.1
1564,chr2:112646563-112646617:+,chr2,112646564,112646617,ENSG00000144136.10,SLC20A1,+,ATG,17,ENST00000272542.7,ENST00000272542.7.3
1565,chr2:149130884-149130926:+,chr2,149130885,149130926,ENSG00000150556.16,LYPD6B,+,ATG,13,ENST00000409642.7,ENST00000409642.7.1
1566,chr2:160200139-160200169:-,chr2,160200140,160200169,ENSG00000115221.11,ITGB6,-,ATG,9,ENST00000620391.4,ENST00000620391.4.1
1567,chr2:165770687-165770771:-,chr2,165770688,165770771,ENSG00000115339.13,GALNT3,-,ATG,27,ENST00000392701.7,ENST00000392701.7.1
1568,chr2:182716475-182717034:+,chr2,182716476,182717034,ENSG00000077232.17,DNAJC10,+,ATG,8,ENST00000264065.11,ENST00000264065.11.2
1569,chr2:200958119-200959410:-,chr2,200958120,200959410,ENSG00000115942.8,ORC2,-,ATG,10,ENST00000234296.6,ENST00000234296.6.1
1570,chr2:218562781-218562805:-,chr2,218562782,218562805,ENSG00000135913.10,USP37,-,ATG,7,ENST00000258399.7,ENST00000258399.7.2
1571,chr2:237967086-237973096:+,chr2,237967087,237973096,ENSG00000184182.18,UBE2F,+,ATG,16,ENST00000414443.5,ENST00000414443.5.1
1572,chr2:241373097-241373187:+,chr2,241373098,241373187,ENSG00000006607.13,FARP2,+,ATG,29,ENST00000264042.7,ENST00000264042.7.1
1573,chr3:48695181-48717402:-,chr3,48695182,48717402,ENSG00000068745.14,IP6K2,-,ATG,161,ENST00000433104.2,ENST00000433104.2.1
1574,chr3:49962641-49972116:+,chr3,49962642,49972116,ENSG00000004534.14,RBM6,+,ATG,33,ENST00000434592.5,ENST00000434592.5.1
1575,chr3:107526337-107645906:+,chr3,107526338,107645906,ENSG00000114439.18,BBX,+,ATG,43,ENST00000415149.6,ENST00000415149.6.1
1576,chr3:119463472-119463589:-,chr3,119463473,119463589,ENSG00000176142.12,TMEM39A,-,ATG,38,ENST00000319172.9,ENST00000319172.9.1
1577,chr3:125323420-125331187:-,chr3,125323421,125331187,ENSG00000163848.19,ZNF148,-,ATG,17,ENST00000360647.8,ENST00000360647.8.1
1578,chr3:129440161-129440359:+,chr3,129440162,129440359,ENSG00000163913.11,IFT122,+,ATG,65,ENST00000440957.6,ENST00000440957.6.2
1579,chr3:183072405-183094602:-,chr3,183072406,183094602,ENSG00000078070.12,MCCC1,-,ATG,73,ENST00000492597.5,ENST00000492597.5.1
1580,chr3:184812209-184824573:+,chr3,184812210,184824573,ENSG00000156931.15,VPS8,+,ATG,14,ENST00000287546.8,ENST00000287546.8.1
1581,chr3:186105675-186105912:-,chr3,186105676,186105912,ENSG00000244405.7,ETV5,-,ATG,41,ENST00000306376.9,ENST00000306376.9.1
1582,chr4:3074700-3074766:+,chr4,3074701,3074766,ENSG00000197386.11,HTT,+,ATG,21,ENST00000355072.10,ENST00000355072.10.1
1583,chr4:4286539-4286569:-,chr4,4286540,4286569,ENSG00000145220.13,LYAR,-,ATG,9,ENST00000343470.8,ENST00000343470.8.1
1584,chr4:39366298-39366319:-,chr4,39366299,39366319,ENSG00000035928.15,RFC1,-,ATG,6,ENST00000381897.5,ENST00000381897.5.1
1585,chr4:47485405-47485456:+,chr4,47485406,47485456,ENSG00000145246.13,ATP10D,+,ATG,16,ENST00000273859.7,ENST00000273859.7.1
1586,chr4:107895385-107895451:+,chr4,107895386,107895451,ENSG00000164023.14,SGMS2,+,ATG,21,ENST00000394684.8,ENST00000394684.8.1
1587,chr4:110198356-110198633:-,chr4,110198357,110198633,ENSG00000170522.9,ELOVL6,-,ATG,40,ENST00000394607.7,ENST00000394607.7.1
1588,chr4:112637190-112637214:+,chr4,112637191,112637214,ENSG00000174720.15,LARP7,+,ATG,7,ENST00000344442.9,ENST00000344442.9.1
1589,chr4:138242241-138242274:-,chr4,138242242,138242274,ENSG00000151012.13,SLC7A11,-,ATG,10,ENST00000280612.9,ENST00000280612.9.2
1590,chr4:146521722-146521827:-,chr4,146521723,146521827,ENSG00000120519.14,SLC10A7,-,ATG,34,ENST00000432059.6,ENST00000432059.6.1
1591,chr4:169620664-169620691:+,chr4,169620665,169620691,ENSG00000109572.13,CLCN3,+,ATG,8,ENST00000513761.5,ENST00000513761.5.2
1592,chr5:31532321-31532396:+,chr5,31532322,31532396,ENSG00000082213.17,C5orf22,+,ATG,24,ENST00000325366.13,ENST00000325366.13.1
1593,chr5:123512177-123512246:+,chr5,123512178,123512246,ENSG00000151292.17,CSNK1G3,+,ATG,22,ENST00000345990.8,ENST00000345990.8.3
1594,chr5:138021109-138021157:-,chr5,138021110,138021157,ENSG00000031003.10,FAM13B,-,ATG,15,ENST00000033079.7,ENST00000033079.7.1
1595,chr5:176238508-176261111:+,chr5,176238509,176261111,ENSG00000170085.17,SIMC1,+,ATG,70,ENST00000443967.5,ENST00000443967.5.1
1596,chr5:177600187-177604486:+,chr5,177600188,177604486,ENSG00000027847.13,B4GALT7,+,ATG,126,ENST00000029410.9,ENST00000029410.9.1
1597,chr6:47029014-47029095:-,chr6,47029015,47029095,ENSG00000153292.15,ADGRF1,-,ATG,26,ENST00000371253.6,ENST00000371253.6.1
1598,chr6:47042251-47042317:-,chr6,47042252,47042317,ENSG00000153292.15,ADGRF1,-,ATG,21,ENST00000371253.6,ENST00000371253.6.2
1599,chr6:106316197-106316233:-,chr6,106316198,106316233,ENSG00000057663.15,ATG5,-,ATG,11,ENST00000636437.1,ENST00000636437.1.2
1600,chr6:112254140-112254164:-,chr6,112254141,112254164,ENSG00000112769.18,LAMA4,-,ATG,7,ENST00000230538.11,ENST00000230538.11.1
1601,chr6:129710132-129710153:-,chr6,129710133,129710153,ENSG00000146376.10,ARHGAP18,-,ATG,6,ENST00000368149.2,ENST00000368149.2.1
1602,chr6:154833099-154833300:+,chr6,154833100,154833300,ENSG00000146426.18,TIAM2,+,ATG,66,ENST00000461783.7,ENST00000461783.7.1
1603,chr7:12687525-12688385:+,chr7,12687526,12688385,ENSG00000122644.12,ARL4A,+,ATG,140,ENST00000396663.2,ENST00000396663.2.1
1604,chr7:20161848-20164287:-,chr7,20161849,20164287,ENSG00000183742.12,MACC1,-,ATG,17,ENST00000400331.9,ENST00000400331.9.1
1605,chr7:29563912-29563966:+,chr7,29563913,29563966,ENSG00000176532.3,PRR15,+,ATG,17,ENST00000319694.2,ENST00000319694.2.1
1606,chr7:56051289-56051331:-,chr7,56051290,56051331,ENSG00000146733.13,PSPH,-,ATG,13,ENST00000275605.7,ENST00000275605.7.2
1607,chr7:66114748-66127733:+,chr7,66114749,66127733,ENSG00000241258.6,CRCP,+,ATG,83,ENST00000360415.7,ENST00000360415.7.1
1608,chr7:108312703-108312727:-,chr7,108312704,108312727,ENSG00000091129.19,NRCAM,-,ATG,7,ENST00000413765.6,ENST00000413765.6.1
1609,chr7:148729972-148730023:+,chr7,148729973,148730023,ENSG00000055130.15,CUL1,+,ATG,16,ENST00000409469.5,ENST00000409469.5.1
1610,chr8:41598381-41598468:+,chr8,41598382,41598468,ENSG00000158669.11,AGPAT6,+,ATG,28,ENST00000396987.7,ENST00000396987.7.3
1611,chr8:123182661-123182700:+,chr8,123182662,123182700,ENSG00000147689.16,FAM83A,+,ATG,12,ENST00000536633.2,ENST00000536633.2.1
1612,chr8:134657712-134713017:-,chr8,134657713,134713017,ENSG00000066827.15,ZFAT,-,ATG,65,ENST00000523243.5,ENST00000523243.5.1
1613,chr8:144163770-144163806:+,chr8,144163771,144163806,ENSG00000179832.17,MROH1,+,ATG,11,ENST00000534366.5,ENST00000534366.5.1
1614,chr9:35072401-35072647:-,chr9,35072402,35072647,ENSG00000165280.15,VCP,-,ATG,81,ENST00000358901.10,ENST00000358901.10.1
1615,chr9:99906638-99915238:+,chr9,99906639,99915238,ENSG00000136874.10,STX17,+,ATG,42,ENST00000259400.10,ENST00000259400.10.1
1616,chr9:128127779-128127941:-,chr9,128127780,128127941,ENSG00000148334.14,PTGES2,-,ATG,53,ENST00000338961.10,ENST00000338961.10.1
1617,chr9:132883928-132883955:+,chr9,132883929,132883955,ENSG00000165698.15,C9orf9,+,ATG,8,ENST00000372136.7,ENST00000372136.7.1
1618,chr10:50460802-50466916:-,chr10,50460803,50466916,ENSG00000198964.13,SGMS1,-,ATG,12,ENST00000429490.5,ENST00000429490.5.3
1619,chr10:91798538-91798562:+,chr10,91798539,91798562,ENSG00000107854.5,TNKS2,+,ATG,7,ENST00000371627.4,ENST00000371627.4.1
1620,chr10:103917593-103917656:-,chr10,103917594,103917656,ENSG00000107960.10,OBFC1,-,ATG,20,ENST00000224950.7,ENST00000224950.7.1
1621,chr10:125881007-125881046:-,chr10,125881008,125881046,ENSG00000089876.11,DHX32,-,ATG,12,ENST00000284690.3,ENST00000284690.3.1
1622,chr11:8956248-8964984:-,chr11,8956249,8964984,ENSG00000175348.10,TMEM9B,-,ATG,78,ENST00000525069.5,ENST00000525069.5.1
1623,chr11:18311413-18311998:-,chr11,18311414,18311998,ENSG00000110756.17,HPS5,-,ATG,40,ENST00000396253.7,ENST00000396253.7.1
1624,chr11:32090975-32091233:+,chr11,32090976,32091233,ENSG00000049449.9,RCN1,+,ATG,85,ENST00000054950.3,ENST00000054950.3.1
1625,chr11:46617850-46645351:+,chr11,46617851,46645351,ENSG00000175224.16,ATG13,+,ATG,44,ENST00000359513.8,ENST00000359513.8.1
1626,chr11:57672717-57672831:+,chr11,57672718,57672831,ENSG00000156599.10,ZDHHC5,+,ATG,37,ENST00000287169.7,ENST00000287169.7.4
1627,chr11:61364355-61366169:+,chr11,61364356,61366169,ENSG00000149483.11,TMEM138,+,ATG,95,ENST00000278826.10,ENST00000278826.10.2
1628,chr11:65111948-65111972:+,chr11,65111949,65111972,ENSG00000149809.14,TM7SF2,+,ATG,7,ENST00000529601.5,ENST00000529601.5.1
1629,chr11:67483052-67483085:+,chr11,67483053,67483085,ENSG00000110711.9,AIP,+,ATG,10,ENST00000279146.7,ENST00000279146.7.1
1630,chr11:74170788-74170860:-,chr11,74170789,74170860,ENSG00000168014.16,C2CD3,-,ATG,23,ENST00000334126.11,ENST00000334126.11.1
1631,chr11:94494005-94496639:+,chr11,94494006,94496639,ENSG00000168876.8,ANKRD49,+,ATG,21,ENST00000544612.5,ENST00000544612.5.1
1632,chr11:96342903-96342972:-,chr11,96342904,96342972,ENSG00000184384.13,MAML2,-,ATG,22,ENST00000524717.5,ENST00000524717.5.1
1633,chr11:112075574-112075661:+,chr11,112075575,112075661,ENSG00000150776.17,C11orf57,+,ATG,28,ENST00000532163.5,ENST00000532163.5.2
1634,chr11:125572464-125572509:+,chr11,125572465,125572509,ENSG00000149547.14,EI24,+,ATG,14,ENST00000278903.10,ENST00000278903.10.1
1635,chr12:22544362-22544455:-,chr12,22544363,22544455,ENSG00000111731.12,C2CD5,-,ATG,30,ENST00000333957.8,ENST00000333957.8.1
1636,chr12:45990414-45990441:-,chr12,45990415,45990441,ENSG00000139218.17,SCAF11,-,ATG,8,ENST00000369367.7,ENST00000369367.7.1
1637,chr12:53181848-53181899:+,chr12,53181849,53181899,ENSG00000139651.10,ZNF740,+,ATG,16,ENST00000416904.4,ENST00000416904.4.1
1638,chr12:122218360-122226242:-,chr12,122218361,122226242,ENSG00000184047.17,DIABLO,-,ATG,104,ENST00000413918.5,ENST00000413918.5.1
1639,chr12:122752886-122752910:+,chr12,122752887,122752910,ENSG00000139726.10,DENR,+,ATG,7,ENST00000280557.10,ENST00000280557.10.1
1640,chr13:60439698-60439746:+,chr13,60439699,60439746,ENSG00000083544.13,TDRD3,+,ATG,15,ENST00000196169.7,ENST00000196169.7.1
1641,chr13:99200908-99201286:+,chr13,99200909,99201286,ENSG00000134882.15,UBAC2,+,ATG,125,ENST00000376440.6,ENST00000376440.6.1
1642,chr14:35122053-35122077:-,chr14,35122054,35122077,ENSG00000092020.10,PPP2R3C,-,ATG,7,ENST00000557217.5,ENST00000557217.5.3
1643,chr14:45084222-45095232:+,chr14,45084223,45095232,ENSG00000185246.17,PRPF39,+,ATG,12,ENST00000355765.10,ENST00000355765.10.1
1644,chr14:67360150-67360228:+,chr14,67360151,67360228,ENSG00000134001.12,EIF2S1,+,ATG,25,ENST00000256383.8,ENST00000256383.8.1
1645,chr14:75522480-75522627:+,chr14,75522481,75522627,ENSG00000156127.6,BATF,+,ATG,48,ENST00000286639.6,ENST00000286639.6.1
1646,chr14:92121987-92122041:+,chr14,92121988,92122041,ENSG00000165934.12,CPSF2,+,ATG,17,ENST00000298875.8,ENST00000298875.8.1
1647,chr14:103126334-103126370:+,chr14,103126335,103126370,ENSG00000185215.8,TNFAIP2,+,ATG,11,ENST00000560869.5,ENST00000560869.5.1
1648,chr15:50908720-50912112:+,chr15,50908721,50912112,ENSG00000081014.10,AP4E1,+,ATG,80,ENST00000261842.9,ENST00000261842.9.1
1649,chr15:59372630-59372666:-,chr15,59372631,59372666,ENSG00000157483.8,MYO1E,-,ATG,11,ENST00000288235.8,ENST00000288235.8.1
1650,chr15:75648854-75648929:+,chr15,75648855,75648929,ENSG00000173548.8,SNX33,+,ATG,24,ENST00000308527.5,ENST00000308527.5.1
1651,chr15:90234544-90238538:+,chr15,90234545,90238538,ENSG00000183208.12,C15orf58,+,ATG,32,ENST00000558017.5,ENST00000558017.5.1
1652,chr15:90234210-90236103:+,chr15,90234211,90236103,ENSG00000284626.1,RP11-697E2.13,+,ATG,65,ENST00000641199.1,ENST00000641199.1.1
1653,chr16:21161100-21161160:+,chr16,21161101,21161160,ENSG00000011638.10,TMEM159,+,ATG,19,ENST00000233047.8,ENST00000233047.8.1
1654,chr16:23182745-23186348:+,chr16,23182746,23186348,ENSG00000166828.2,SCNN1G,+,ATG,62,ENST00000300061.2,ENST00000300061.2.1
1655,chr16:72093937-72093973:+,chr16,72093938,72093973,ENSG00000140829.11,DHX38,+,ATG,11,ENST00000268482.7,ENST00000268482.7.1
1656,chr17:6635107-6635143:-,chr17,6635108,6635143,ENSG00000198920.9,KIAA0753,-,ATG,11,ENST00000361413.7,ENST00000361413.7.1
1657,chr17:28319117-28325518:+,chr17,28319118,28325518,ENSG00000109084.13,TMEM97,+,ATG,87,ENST00000226230.7,ENST00000226230.7.1
1658,chr17:40496449-40496482:-,chr17,40496450,40496482,ENSG00000131746.12,TNS4,-,ATG,10,ENST00000254051.10,ENST00000254051.10.1
1659,chr17:42609316-42609346:-,chr17,42609317,42609346,ENSG00000141699.10,FAM134C,-,ATG,9,ENST00000309428.9,ENST00000309428.9.1
1660,chr18:49491551-49492508:-,chr18,49491552,49492508,ENSG00000265681.7,RPL17,-,ATG,27,ENST00000580261.5,ENST00000580261.5.1
1661,chr18:63319649-63319673:-,chr18,63319650,63319673,ENSG00000171791.12,BCL2,-,ATG,7,ENST00000398117.1,ENST00000398117.1.1
1662,chr19:9618145-9619487:-,chr19,9618146,9619487,ENSG00000171469.10,ZNF561,-,ATG,29,ENST00000444802.5,ENST00000444802.5.1
1663,chr19:9660813-9660846:-,chr19,9660814,9660846,ENSG00000171466.9,ZNF562,-,ATG,10,ENST00000293648.8,ENST00000293648.8.1
1664,chr19:13751623-13751656:+,chr19,13751624,13751656,ENSG00000104957.13,CCDC130,+,ATG,10,ENST00000586600.5,ENST00000586600.5.1
1665,chr19:36228785-36235669:+,chr19,36228786,36235669,ENSG00000167635.11,ZNF146,+,ATG,14,ENST00000456324.5,ENST00000456324.5.5
1666,chr19:48445808-48446411:+,chr19,48445809,48446411,ENSG00000105447.12,GRWD1,+,ATG,136,ENST00000253237.9,ENST00000253237.9.1
1667,chr19:48806692-48808207:-,chr19,48806693,48808207,ENSG00000105552.14,BCAT2,-,ATG,183,ENST00000402551.5,ENST00000402551.5.2
1668,chr19:50977535-50983919:-,chr19,50977536,50983919,ENSG00000169035.11,KLK7,-,ATG,246,ENST00000304045.6,ENST00000304045.6.1
1669,chr19:53103357-53103384:-,chr19,53103358,53103384,ENSG00000170949.17,ZNF160,-,ATG,8,ENST00000429604.5,ENST00000429604.5.1
1670,chr20:3908060-3908108:+,chr20,3908061,3908108,ENSG00000125779.22,PANK2,+,ATG,15,ENST00000497424.5,ENST00000497424.5.1
1671,chr20:62642472-62656400:+,chr20,62642473,62656400,ENSG00000101187.15,SLCO4A1,+,ATG,40,ENST00000217159.5,ENST00000217159.5.1
1672,chr22:17743808-17743988:-,chr22,17743809,17743988,ENSG00000015475.18,BID,-,ATG,59,ENST00000399767.5,ENST00000399767.5.1
1673,chrX:72714157-72714193:-,chrX,72714158,72714193,ENSG00000067177.14,PHKA1,-,ATG,11,ENST00000373545.7,ENST00000373545.7.1
1674,chrX:124963689-124963779:-,chrX,124963690,124963779,ENSG00000009694.13,TENM1,-,ATG,29,ENST00000371130.7,ENST00000371130.7.1
1675,chr20:5119692-5126538:-,chr20,5119693,5126538,ENSG00000132646.10,PCNA,-,ATG,86,ENST00000379160.3,ENST00000379160.3.1
1676,chrX:151601549-151604709:+,chrX,151601550,151604709,ENSG00000166049.10,PASD1,+,ATG,31,ENST00000370357.4,ENST00000370357.4.1
1677,chr1:1000104-1000164:-,chr1,1000105,1000164,ENSG00000188290.10,HES4,-,ATG,19,ENST00000428771.6,ENST00000428771.6.1
1678,chr1:6254974-6260964:-,chr1,6254975,6260964,ENSG00000158292.6,GPR153,-,ATG,59,ENST00000377893.2,ENST00000377893.2.1
1679,chr1:11655337-11655580:+,chr1,11655338,11655580,ENSG00000132879.13,FBXO44,+,ATG,80,ENST00000376770.5,ENST00000376770.5.1
1680,chr1:17054033-17054087:-,chr1,17054034,17054087,ENSG00000117118.9,SDHB,-,ATG,17,ENST00000375499.7,ENST00000375499.7.1
1681,chr1:24419547-24433112:+,chr1,24419548,24433112,ENSG00000001461.16,NIPAL3,+,ATG,33,ENST00000003912.7,ENST00000003912.7.2
1682,chr1:31764197-31764248:-,chr1,31764198,31764248,ENSG00000121753.12,ADGRB2,-,ATG,16,ENST00000398542.5,ENST00000398542.5.1
1683,chr1:32817374-32818100:-,chr1,32817375,32818100,ENSG00000134684.10,YARS,-,ATG,241,ENST00000373477.8,ENST00000373477.8.2
1684,chr1:41142981-41151650:-,chr1,41142982,41151650,ENSG00000010803.16,SCMH1,-,ATG,55,ENST00000372596.5,ENST00000372596.5.3
1685,chr1:45340250-45340373:-,chr1,45340251,45340373,ENSG00000132781.17,MUTYH,-,ATG,40,ENST00000529984.5,ENST00000529984.5.1
1686,chr1:50969368-50969407:+,chr1,50969369,50969407,ENSG00000123080.10,CDKN2C,+,ATG,12,ENST00000262662.5,ENST00000262662.5.5
1687,chr1:52854549-52854597:+,chr1,52854550,52854597,ENSG00000203995.9,ZYG11A,+,ATG,15,ENST00000371532.5,ENST00000371532.5.1
1688,chr1:75724787-75732868:+,chr1,75724788,75732868,ENSG00000117054.13,ACADM,+,ATG,47,ENST00000541113.5,ENST00000541113.5.2
1689,chr1:85578190-85578328:-,chr1,85578191,85578328,ENSG00000153904.19,DDAH1,-,ATG,45,ENST00000426972.7,ENST00000426972.7.1
1690,chr1:89821052-89821259:+,chr1,89821053,89821259,ENSG00000171492.14,LRRC8D,+,ATG,68,ENST00000337338.9,ENST00000337338.9.1
1691,chr1:93674935-93845659:-,chr1,93674936,93845659,ENSG00000137936.16,BCAR3,-,ATG,49,ENST00000370244.5,ENST00000370244.5.1
1692,chr1:115838399-115839122:-,chr1,115838400,115839122,ENSG00000177551.5,NHLH2,-,ATG,240,ENST00000369506.1,ENST00000369506.1.1
1693,chr1:113391013-113391049:+,chr1,113391014,113391049,ENSG00000081026.18,MAGI3,+,ATG,11,ENST00000307546.13,ENST00000307546.13.1
1694,chr1:116666631-116666739:-,chr1,116666632,116666739,ENSG00000143061.17,IGSF3,-,ATG,35,ENST00000369483.5,ENST00000369483.5.3
1695,chr1:149977527-149977554:-,chr1,149977528,149977554,ENSG00000264522.5,OTUD7B,-,ATG,8,ENST00000581312.5,ENST00000581312.5.1
1696,chr1:151345938-151346328:-,chr1,151345939,151346328,ENSG00000143390.17,RFX5,-,ATG,48,ENST00000290524.8,ENST00000290524.8.2
1697,chr1:156728121-156728271:-,chr1,156728122,156728271,ENSG00000143319.16,ISG20L2,-,ATG,49,ENST00000313146.10,ENST00000313146.10.4
1698,chr1:161160483-161160965:+,chr1,161160484,161160965,ENSG00000143258.15,USP21,+,ATG,122,ENST00000368002.7,ENST00000368002.7.1
1699,chr1:180230293-180230533:+,chr1,180230294,180230533,ENSG00000121454.5,LHX4,+,ATG,79,ENST00000263726.3,ENST00000263726.3.1
1700,chr1:179882315-179882393:+,chr1,179882316,179882393,ENSG00000143337.18,TOR1AIP1,+,ATG,25,ENST00000606911.6,ENST00000606911.6.1
1701,chr1:205775019-205775064:-,chr1,205775020,205775064,ENSG00000117280.12,RAB29,-,ATG,14,ENST00000367139.7,ENST00000367139.7.1
1702,chr1:225879268-225879355:-,chr1,225879269,225879355,ENSG00000196187.11,TMEM63A,-,ATG,28,ENST00000366835.7,ENST00000366835.7.1
1703,chr1:240091945-240092071:+,chr1,240091946,240092071,ENSG00000155816.19,FMN2,+,ATG,41,ENST00000319653.13,ENST00000319653.13.1
1704,chr1:236142578-236142626:+,chr1,236142579,236142626,ENSG00000077585.13,GPR137B,+,ATG,15,ENST00000366592.7,ENST00000366592.7.1
1705,chr1:236795343-236795436:+,chr1,236795344,236795436,ENSG00000116984.12,MTR,+,ATG,30,ENST00000535889.5,ENST00000535889.5.2
1706,chr1:244835580-244835709:+,chr1,244835581,244835709,ENSG00000203667.9,COX20,+,ATG,42,ENST00000411948.6,ENST00000411948.6.2
1707,chr2:10448121-10448154:-,chr2,10448122,10448154,ENSG00000115758.12,ODC1,-,ATG,10,ENST00000234111.8,ENST00000234111.8.2
1708,chr2:110732650-110768378:+,chr2,110732651,110768378,ENSG00000153093.18,ACOXL,+,ATG,44,ENST00000439055.5,ENST00000439055.5.1
1709,chr2:119679266-119680845:+,chr2,119679267,119680845,ENSG00000144120.12,TMEM177,+,ATG,7,ENST00000409951.1,ENST00000409951.1.1
1710,chr2:121606092-121606164:-,chr2,121606093,121606164,ENSG00000074054.18,CLASP1,-,ATG,23,ENST00000409078.7,ENST00000409078.7.2
1711,chr2:151880909-151971558:-,chr2,151880910,151971558,ENSG00000283228.1,CTD-2021K4.1,-,ATG,48,ENST00000637224.1,ENST00000637224.1.1
1712,chr2:148458584-148458617:+,chr2,148458585,148458617,ENSG00000204406.13,MBD5,+,ATG,10,ENST00000407073.5,ENST00000407073.5.1
1713,chr2:135602512-135602566:+,chr2,135602513,135602566,ENSG00000048991.16,R3HDM1,+,ATG,17,ENST00000409478.5,ENST00000409478.5.3
1714,chr2:151410111-151410165:+,chr2,151410112,151410165,ENSG00000080345.17,RIF1,+,ATG,17,ENST00000243326.9,ENST00000243326.9.1
1715,chr2:169573808-169573844:-,chr2,169573809,169573844,ENSG00000138399.17,FASTKD1,-,ATG,11,ENST00000453153.6,ENST00000453153.6.1
1716,chr2:178285021-178285069:+,chr2,178285022,178285069,ENSG00000079156.16,OSBPL6,+,ATG,15,ENST00000190611.8,ENST00000190611.8.1
1717,chr2:188383768-188383831:+,chr2,188383769,188383831,ENSG00000144366.15,GULP1,+,ATG,20,ENST00000409843.5,ENST00000409843.5.1
1718,chr2:205682896-205683004:+,chr2,205682897,205683004,ENSG00000118257.16,NRP2,+,ATG,35,ENST00000360409.7,ENST00000360409.7.1
1719,chr2:202377280-202377307:+,chr2,202377281,202377307,ENSG00000204217.13,BMPR2,+,ATG,8,ENST00000374580.8,ENST00000374580.8.2
1720,chr2:202376987-202377056:+,chr2,202376988,202377056,ENSG00000204217.13,BMPR2,+,ATG,22,ENST00000374580.8,ENST00000374580.8.3
1721,chr2:203328485-203328512:+,chr2,203328486,203328512,ENSG00000138443.15,ABI2,+,ATG,8,ENST00000295851.9,ENST00000295851.9.1
1722,chr2:218737644-218737824:+,chr2,218737645,218737824,ENSG00000135912.10,TTLL4,+,ATG,59,ENST00000392102.5,ENST00000392102.5.2
1723,chr2:219245985-219246679:+,chr2,219245986,219246679,ENSG00000115661.13,STK16,+,ATG,40,ENST00000409638.7,ENST00000409638.7.2
1724,chr2:215996340-215996421:-,chr2,215996341,215996421,ENSG00000118242.15,MREG,-,ATG,26,ENST00000424992.5,ENST00000424992.5.1
1725,chr2:233566686-233566755:-,chr2,233566687,233566755,ENSG00000085982.13,USP40,-,ATG,22,ENST00000251722.10,ENST00000251722.10.1
1726,chr3:5187782-5187944:+,chr3,5187783,5187944,ENSG00000134109.10,EDEM1,+,ATG,53,ENST00000256497.8,ENST00000256497.8.1
1727,chr3:9732114-9734136:+,chr3,9732115,9734136,ENSG00000156983.15,BRPF1,+,ATG,9,ENST00000383829.6,ENST00000383829.6.1
1728,chr3:15096710-15098157:-,chr3,15096711,15098157,ENSG00000131381.12,RBSN,-,ATG,12,ENST00000253699.7,ENST00000253699.7.2
1729,chr3:33440133-33440184:-,chr3,33440134,33440184,ENSG00000153560.11,UBP1,-,ATG,16,ENST00000283629.7,ENST00000283629.7.2
1730,chr3:40477979-40483693:+,chr3,40477980,40483693,ENSG00000177873.12,ZNF619,+,ATG,111,ENST00000429348.6,ENST00000429348.6.1
1731,chr3:43081451-43081517:-,chr3,43081452,43081517,ENSG00000144647.5,POMGNT2,-,ATG,21,ENST00000344697.2,ENST00000344697.2.1
1732,chr3:48922747-48922780:+,chr3,48922748,48922780,ENSG00000177479.19,ARIH2,+,ATG,10,ENST00000356401.8,ENST00000356401.8.1
1733,chr3:57757362-57757524:+,chr3,57757363,57757524,ENSG00000163681.14,SLMAP,+,ATG,53,ENST00000295951.7,ENST00000295951.7.3
1734,chr3:57756718-57756745:+,chr3,57756719,57756745,ENSG00000163681.14,SLMAP,+,ATG,8,ENST00000295951.7,ENST00000295951.7.4
1735,chr3:93973808-93973964:-,chr3,93973809,93973964,ENSG00000184500.14,PROS1,-,ATG,51,ENST00000394236.7,ENST00000394236.7.1
1736,chr3:125323334-125323394:-,chr3,125323335,125323394,ENSG00000163848.19,ZNF148,-,ATG,19,ENST00000360647.8,ENST00000360647.8.2
1737,chr3:179148565-179198792:+,chr3,179148566,179198792,ENSG00000121879.4,PIK3CA,+,ATG,26,ENST00000263967.3,ENST00000263967.3.1
1738,chr4:730972-731062:+,chr4,730973,731062,ENSG00000185619.18,PCGF3,+,ATG,29,ENST00000362003.9,ENST00000362003.9.1
1739,chr4:6909481-6923393:+,chr4,6909482,6923393,ENSG00000132405.18,TBC1D14,+,ATG,14,ENST00000448507.5,ENST00000448507.5.1
1740,chr4:17804440-17804467:-,chr4,17804441,17804467,ENSG00000163257.10,DCAF16,-,ATG,8,ENST00000382247.5,ENST00000382247.5.2
1741,chr4:83455710-83455752:-,chr4,83455711,83455752,ENSG00000163312.10,HELQ,-,ATG,13,ENST00000295488.7,ENST00000295488.7.1
1742,chr4:87195640-87195673:-,chr4,87195641,87195673,ENSG00000145332.13,KLHL8,-,ATG,10,ENST00000273963.9,ENST00000273963.9.1
1743,chr4:104491977-104492040:-,chr4,104491978,104492040,ENSG00000168772.10,CXXC4,-,ATG,20,ENST00000394767.2,ENST00000394767.2.1
1744,chr4:109729882-109729927:-,chr4,109729883,109729927,ENSG00000123739.10,PLA2G12A,-,ATG,14,ENST00000243501.9,ENST00000243501.9.1
1745,chr4:127881039-127883262:+,chr4,127881040,127883262,ENSG00000142731.10,PLK4,+,ATG,73,ENST00000270861.9,ENST00000270861.9.2
