,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
1460,chr12:113186291-113186750:+,chr12,113186292,113186750,ENSG00000139405.15,RITA1,+,ATG,30,ENST00000548278.1,ENST00000548278.1.2
1461,chr12:113185914-113185989:+,chr12,113185915,113185989,ENSG00000139405.15,RITA1,+,ATG,24,ENST00000548278.1,ENST00000548278.1.3
1462,chr12:123230456-123230486:-,chr12,123230457,123230486,ENSG00000051825.14,MPHOSPH9,-,ATG,9,ENST00000606320.5,ENST00000606320.5.1
1463,chr12:124011953-124012040:+,chr12,124011954,124012040,ENSG00000179195.15,ZNF664,+,ATG,28,ENST00000539644.5,ENST00000539644.5.2
1464,chr12:123972553-123972616:-,chr12,123972554,123972616,ENSG00000119242.8,CCDC92,-,ATG,20,ENST00000238156.7,ENST00000238156.7.1
1465,chr12:133080976-133081272:+,chr12,133080977,133081272,ENSG00000196387.9,ZNF140,+,ATG,31,ENST00000355557.6,ENST00000355557.6.1
1466,chr13:26221270-26221330:-,chr13,26221271,26221330,ENSG00000127870.16,RNF6,-,ATG,19,ENST00000381588.8,ENST00000381588.8.1
1467,chr13:36283698-36297719:-,chr13,36283699,36297719,ENSG00000250709.1,CCDC169-SOHLH2,-,ATG,28,ENST00000511166.1,ENST00000511166.1.1
1468,chr13:67229884-67229983:-,chr13,67229885,67229983,ENSG00000184226.14,PCDH9,-,ATG,32,ENST00000544246.5,ENST00000544246.5.1
1469,chr13:102799339-102799420:+,chr13,102799340,102799420,ENSG00000134897.13,BIVM,+,ATG,26,ENST00000257336.5,ENST00000257336.5.2
1470,chr14:24114993-24115098:+,chr14,24114994,24115098,ENSG00000100897.17,DCAF11,+,ATG,34,ENST00000446197.7,ENST00000446197.7.1
1471,chr14:35121925-35121988:-,chr14,35121926,35121988,ENSG00000092020.10,PPP2R3C,-,ATG,20,ENST00000261475.9,ENST00000261475.9.1
1472,chr14:39103157-39103214:-,chr14,39103158,39103214,ENSG00000100934.14,SEC23A,-,ATG,18,ENST00000307712.10,ENST00000307712.10.1
1473,chr14:49852736-49852997:-,chr14,49852737,49852997,ENSG00000165525.17,NEMF,-,ATG,86,ENST00000298310.9,ENST00000298310.9.1
1474,chr14:44962384-44962525:+,chr14,44962385,44962525,ENSG00000198718.12,TOGARAM1,+,ATG,46,ENST00000361577.7,ENST00000361577.7.1
1475,chr14:50668006-50668138:-,chr14,50668007,50668138,ENSG00000151748.14,SAV1,-,ATG,43,ENST00000324679.4,ENST00000324679.4.2
1476,chr14:55027412-55043015:+,chr14,55027413,55043015,ENSG00000180008.8,SOCS4,+,ATG,40,ENST00000395472.2,ENST00000395472.2.2
1477,chr14:70907577-70907754:+,chr14,70907578,70907754,ENSG00000100731.15,PCNX1,+,ATG,58,ENST00000304743.6,ENST00000304743.6.1
1478,chr14:73892090-73892123:+,chr14,73892091,73892123,ENSG00000119725.18,ZNF410,+,ATG,10,ENST00000555044.5,ENST00000555044.5.1
1479,chr14:74692087-74692183:-,chr14,74692088,74692183,ENSG00000119682.16,AREL1,-,ATG,31,ENST00000356357.8,ENST00000356357.8.1
1480,chr14:80916495-80939464:-,chr14,80916496,80939464,ENSG00000100629.16,C14orf145,-,ATG,48,ENST00000555265.5,ENST00000555265.5.1
1481,chr14:104795514-104795553:-,chr14,104795515,104795553,ENSG00000142208.15,AKT1,-,ATG,12,ENST00000349310.7,ENST00000349310.7.1
1482,chr15:43777413-43777482:+,chr15,43777414,43777482,ENSG00000140264.19,SERF2,+,ATG,22,ENST00000381359.5,ENST00000381359.5.2
1483,chr15:45522419-45522467:-,chr15,45522420,45522467,ENSG00000104154.6,SLC30A4,-,ATG,15,ENST00000261867.4,ENST00000261867.4.1
1484,chr15:50424463-50424493:+,chr15,50424464,50424493,ENSG00000138592.13,USP8,+,ATG,9,ENST00000396444.7,ENST00000396444.7.2
1485,chr15:58771325-58771373:+,chr15,58771326,58771373,ENSG00000128923.10,FAM63B,+,ATG,15,ENST00000559228.5,ENST00000559228.5.1
1486,chr15:77690870-77734999:-,chr15,77690871,77734999,ENSG00000169783.12,LINGO1,-,ATG,12,ENST00000570216.5,ENST00000570216.5.1
1487,chr15:81001888-81001969:+,chr15,81001889,81001969,ENSG00000140406.3,MESDC1,+,ATG,26,ENST00000267984.3,ENST00000267984.3.4
1488,chr15:84982065-84982116:+,chr15,84982066,84982116,ENSG00000073417.14,PDE8A,+,ATG,16,ENST00000310298.8,ENST00000310298.8.1
1489,chr15:89333820-89333892:-,chr15,89333821,89333892,ENSG00000140521.12,POLG,-,ATG,23,ENST00000268124.9,ENST00000268124.9.1
1490,chr16:3443766-3476227:+,chr16,3443767,3476227,ENSG00000122390.17,NAA60,+,ATG,48,ENST00000407558.8,ENST00000407558.8.1
1491,chr16:19114390-19114510:+,chr16,19114391,19114510,ENSG00000205730.6,ITPRIPL2,+,ATG,39,ENST00000381440.4,ENST00000381440.4.1
1492,chr16:31073942-31074008:-,chr16,31073943,31074008,ENSG00000167394.12,ZNF668,-,ATG,21,ENST00000300849.4,ENST00000300849.4.1
1493,chr16:31109046-31109106:+,chr16,31109047,31109106,ENSG00000103507.13,BCKDK,+,ATG,19,ENST00000394951.5,ENST00000394951.5.1
1494,chr16:50749576-50749672:+,chr16,50749577,50749672,ENSG00000083799.17,CYLD,+,ATG,31,ENST00000427738.7,ENST00000427738.7.2
1495,chr16:57735794-57736988:+,chr16,57735795,57736988,ENSG00000140854.12,KATNB1,+,ATG,23,ENST00000379661.7,ENST00000379661.7.1
1496,chr16:67571148-67571187:+,chr16,67571149,67571187,ENSG00000102974.15,CTCF,+,ATG,12,ENST00000264010.9,ENST00000264010.9.1
1497,chr16:71454158-71456796:-,chr16,71454159,71456796,ENSG00000167377.17,ZNF23,-,ATG,30,ENST00000357254.8,ENST00000357254.8.1
1498,chr16:89490470-89490536:-,chr16,89490471,89490536,ENSG00000167522.15,ANKRD11,-,ATG,21,ENST00000301030.9,ENST00000301030.9.2
1499,chr17:3690956-3696054:-,chr17,3690957,3696054,ENSG00000083454.21,P2RX5,-,ATG,135,ENST00000552276.5,ENST00000552276.5.1
1500,chr17:7405578-7405605:+,chr17,7405579,7405605,ENSG00000169992.9,NLGN2,+,ATG,8,ENST00000575301.5,ENST00000575301.5.1
1501,chr17:7466736-7484023:-,chr17,7466737,7484023,ENSG00000174282.11,ZBTB4,-,ATG,54,ENST00000311403.4,ENST00000311403.4.1
1502,chr17:16215472-16215526:-,chr17,16215473,16215526,ENSG00000141027.20,NCOR1,-,ATG,17,ENST00000268712.7,ENST00000268712.7.1
1503,chr17:16567766-16567805:-,chr17,16567767,16567805,ENSG00000141040.14,ZNF287,-,ATG,12,ENST00000395825.3,ENST00000395825.3.1
1504,chr17:17681719-17681779:+,chr17,17681720,17681779,ENSG00000108557.18,RAI1,+,ATG,19,ENST00000353383.5,ENST00000353383.5.1
1505,chr17:19282952-19282997:+,chr17,19282953,19282997,ENSG00000072134.15,EPN2,+,ATG,14,ENST00000314728.9,ENST00000314728.9.2
1506,chr17:19977722-19977800:-,chr17,19977723,19977800,ENSG00000108599.14,AKAP10,-,ATG,25,ENST00000225737.10,ENST00000225737.10.1
1507,chr17:29451486-29451507:+,chr17,29451487,29451507,ENSG00000160551.11,TAOK1,+,ATG,6,ENST00000261716.7,ENST00000261716.7.1
1508,chr17:40100119-40100311:-,chr17,40100120,40100311,ENSG00000126368.5,NR1D1,-,ATG,63,ENST00000246672.3,ENST00000246672.3.1
1509,chr17:40122308-40122479:+,chr17,40122309,40122479,ENSG00000188895.11,MSL1,+,ATG,56,ENST00000398532.8,ENST00000398532.8.1
1510,chr17:56978109-56978229:+,chr17,56978110,56978229,ENSG00000121064.12,SCPEP1,+,ATG,39,ENST00000262288.7,ENST00000262288.7.1
1511,chr17:57085380-57105446:+,chr17,57085381,57105446,ENSG00000121057.12,AKAP1,+,ATG,7,ENST00000337714.7,ENST00000337714.7.1
1512,chr17:58417122-58417215:-,chr17,58417123,58417215,ENSG00000108375.12,RNF43,-,ATG,30,ENST00000407977.6,ENST00000407977.6.1
1513,chr17:63826928-63827159:-,chr17,63826929,63827159,ENSG00000108592.16,FTSJ3,-,ATG,35,ENST00000427159.6,ENST00000427159.6.1
1514,chr17:67239480-67243813:-,chr17,67239481,67243813,ENSG00000198265.11,HELZ,-,ATG,12,ENST00000358691.9,ENST00000358691.9.1
1515,chr17:68248064-68248157:+,chr17,68248065,68248157,ENSG00000196704.11,AMZ2,+,ATG,30,ENST00000359904.7,ENST00000359904.7.3
1516,chr17:76550879-76550948:-,chr17,76550880,76550948,ENSG00000161544.9,CYGB,-,ATG,22,ENST00000589145.1,ENST00000589145.1.1
1517,chr17:81239272-81239374:+,chr17,81239273,81239374,ENSG00000224877.3,C17orf89,+,ATG,33,ENST00000431388.2,ENST00000431388.2.1
1518,chr18:11689339-11689366:+,chr18,11689340,11689366,ENSG00000141404.15,GNAL,+,ATG,8,ENST00000334049.10,ENST00000334049.10.1
1519,chr18:32092046-32092082:+,chr18,32092047,32092082,ENSG00000134758.13,RNF138,+,ATG,11,ENST00000261593.7,ENST00000261593.7.2
1520,chr18:48950147-48950594:-,chr18,48950148,48950594,ENSG00000101665.8,SMAD7,-,ATG,148,ENST00000262158.6,ENST00000262158.6.1
1521,chr18:51046933-51047023:+,chr18,51046934,51047023,ENSG00000141646.13,SMAD4,+,ATG,29,ENST00000398417.6,ENST00000398417.6.1
1522,chr18:61816563-61892840:-,chr18,61816564,61892840,ENSG00000176641.10,RNF152,-,ATG,26,ENST00000312828.3,ENST00000312828.3.1
1523,chr19:1021083-1021110:-,chr19,1021084,1021110,ENSG00000182087.13,TMEM259,-,ATG,8,ENST00000356663.7,ENST00000356663.7.1
1524,chr19:6361456-6361534:+,chr19,6361457,6361534,ENSG00000125656.9,CLPP,+,ATG,25,ENST00000245816.9,ENST00000245816.9.1
1525,chr19:11356879-11356963:+,chr19,11356880,11356963,ENSG00000105520.10,PLPPR2,+,ATG,27,ENST00000251473.9,ENST00000251473.9.1
1526,chr19:17245469-17245544:-,chr19,17245470,17245544,ENSG00000160113.5,NR2F6,-,ATG,24,ENST00000291442.3,ENST00000291442.3.1
1527,chr19:18155599-18155623:+,chr19,18155600,18155623,ENSG00000105647.16,PIK3R2,+,ATG,7,ENST00000222254.12,ENST00000222254.12.2
1528,chr19:18155816-18155849:+,chr19,18155817,18155849,ENSG00000105647.16,PIK3R2,+,ATG,10,ENST00000222254.12,ENST00000222254.12.3
1529,chr19:18419576-18419612:+,chr19,18419577,18419612,ENSG00000130511.15,SSBP4,+,ATG,11,ENST00000348495.10,ENST00000348495.10.1
1530,chr19:34772938-34773073:-,chr19,34772939,34773073,ENSG00000153896.17,ZNF599,-,ATG,44,ENST00000329285.12,ENST00000329285.12.1
1531,chr19:35248565-35248868:+,chr19,35248566,35248868,ENSG00000105699.16,LSR,+,ATG,100,ENST00000602122.5,ENST00000602122.5.1
1532,chr19:36689412-36689439:+,chr19,36689413,36689439,ENSG00000189042.13,ZNF567,+,ATG,8,ENST00000536254.6,ENST00000536254.6.1
1533,chr19:36525202-36525301:-,chr19,36525203,36525301,ENSG00000254004.6,ZNF260,-,ATG,32,ENST00000523638.5,ENST00000523638.5.1
1534,chr19:36607613-36610665:+,chr19,36607614,36610665,ENSG00000161298.17,ZNF382,+,ATG,58,ENST00000292928.6,ENST00000292928.6.1
1535,chr19:37324921-37357996:+,chr19,37324922,37357996,ENSG00000181666.17,HKR1,+,ATG,90,ENST00000591471.5,ENST00000591471.5.1
1536,chr19:36235728-36235818:+,chr19,36235729,36235818,ENSG00000167635.11,ZNF146,+,ATG,29,ENST00000443387.2,ENST00000443387.2.3
1537,chr19:36115209-36115323:+,chr19,36115210,36115323,ENSG00000105254.11,TBCB,+,ATG,37,ENST00000221855.7,ENST00000221855.7.1
1538,chr19:40799195-40800370:+,chr19,40799196,40800370,ENSG00000269858.5,EGLN2,+,ATG,32,ENST00000303961.8,ENST00000303961.8.2
1539,chr19:40751110-40751140:+,chr19,40751111,40751140,ENSG00000077312.8,SNRPA,+,ATG,9,ENST00000243563.7,ENST00000243563.7.1
1540,chr19:42220296-42224285:+,chr19,42220297,42224285,ENSG00000167625.10,ZNF526,+,ATG,53,ENST00000301215.7,ENST00000301215.7.1
1541,chr19:43924248-43924408:-,chr19,43924249,43924408,ENSG00000124459.11,ZNF45,-,ATG,22,ENST00000269973.9,ENST00000269973.9.2
1542,chr19:44025436-44027063:+,chr19,44025437,44027063,ENSG00000159885.13,ZNF222,+,ATG,47,ENST00000187879.12,ENST00000187879.12.1
1543,chr19:45901688-45901811:-,chr19,45901689,45901811,ENSG00000176182.5,MYPOP,-,ATG,40,ENST00000322217.5,ENST00000322217.5.1
1544,chr19:48753004-48753347:-,chr19,48753005,48753347,ENSG00000174951.11,FUT1,-,ATG,46,ENST00000310160.7,ENST00000310160.7.1
1545,chr19:48753453-48753492:-,chr19,48753454,48753492,ENSG00000174951.11,FUT1,-,ATG,12,ENST00000310160.7,ENST00000310160.7.2
1546,chr19:48645935-48646025:-,chr19,48645936,48646025,ENSG00000063180.8,CA11,-,ATG,29,ENST00000084798.8,ENST00000084798.8.1
1547,chr19:46746068-46748085:+,chr19,46746069,46748085,ENSG00000181027.10,FKRP,+,ATG,26,ENST00000318584.9,ENST00000318584.9.1
1548,chr19:46755412-46755433:+,chr19,46755413,46755433,ENSG00000181027.10,FKRP,+,ATG,6,ENST00000318584.9,ENST00000318584.9.2
1549,chr19:49876982-49877072:-,chr19,49876983,49877072,ENSG00000204673.10,AKT1S1,-,ATG,29,ENST00000391835.1,ENST00000391835.1.3
1550,chr19:51974356-51974386:-,chr19,51974357,51974386,ENSG00000256683.6,ZNF350,-,ATG,9,ENST00000243644.8,ENST00000243644.8.1
1551,chr19:52025741-52025813:-,chr19,52025742,52025813,ENSG00000142556.18,ZNF614,-,ATG,23,ENST00000356322.10,ENST00000356322.10.2
1552,chr19:49813142-49813163:-,chr19,49813143,49813163,ENSG00000010361.13,FUZ,-,ATG,6,ENST00000313777.8,ENST00000313777.8.1
1553,chr19:50020614-50025399:-,chr19,50020615,50025399,ENSG00000105053.10,VRK3,-,ATG,28,ENST00000599538.5,ENST00000599538.5.1
1554,chr19:55280063-55280253:-,chr19,55280064,55280253,ENSG00000133265.10,HSPBP1,-,ATG,26,ENST00000255631.9,ENST00000255631.9.1
1555,chr19:55648946-55649054:+,chr19,55648947,55649054,ENSG00000173581.7,CCDC106,+,ATG,35,ENST00000592996.5,ENST00000592996.5.1
1556,chr19:57819912-57856116:+,chr19,57819913,57856116,ENSG00000268750.6,CTD-2583A14.10,+,ATG,32,ENST00000596498.2,ENST00000596498.2.1
1557,chr19:57819912-57839032:+,chr19,57819913,57839032,ENSG00000269343.6,ZNF587B,+,ATG,32,ENST00000594328.1,ENST00000594328.1.1
1558,chr19:58129468-58154871:-,chr19,58129469,58154871,ENSG00000181894.14,ZNF329,-,ATG,59,ENST00000601887.1,ENST00000601887.1.1
1559,chr19:58229567-58230432:+,chr19,58229568,58230432,ENSG00000198131.13,ZNF544,+,ATG,13,ENST00000595981.5,ENST00000595981.5.1
1560,chr20:349248-349290:+,chr20,349249,349290,ENSG00000125841.12,NRSN2,+,ATG,13,ENST00000608467.5,ENST00000608467.5.1
1561,chr20:24992684-24992834:-,chr20,24992685,24992834,ENSG00000101474.11,APMAP,-,ATG,49,ENST00000217456.2,ENST00000217456.2.1
1562,chr20:37519330-37527808:-,chr20,37519331,37527808,ENSG00000166619.12,BLCAP,-,ATG,11,ENST00000373537.6,ENST00000373537.6.1
1563,chr20:50115855-50115936:-,chr20,50115856,50115936,ENSG00000244687.11,UBE2V1,-,ATG,26,ENST00000371677.7,ENST00000371677.7.1
1564,chr21:15730120-15730153:+,chr21,15730121,15730153,ENSG00000155313.15,USP25,+,ATG,10,ENST00000285681.6,ENST00000285681.6.1
1565,chr21:33324990-33325029:+,chr21,33324991,33325029,ENSG00000142166.12,IFNAR1,+,ATG,12,ENST00000270139.7,ENST00000270139.7.1
1566,chr21:29024631-29027897:+,chr21,29024632,29027897,ENSG00000156256.14,USP16,+,ATG,56,ENST00000399976.6,ENST00000399976.6.1
1567,chr21:31276877-31339289:-,chr21,31276878,31339289,ENSG00000156299.13,TIAM1,-,ATG,25,ENST00000286827.7,ENST00000286827.7.1
1568,chr21:39313580-39313616:-,chr21,39313581,39313616,ENSG00000185658.13,BRWD1,-,ATG,11,ENST00000333229.6,ENST00000333229.6.1
1569,chr21:42010291-42010345:-,chr21,42010292,42010345,ENSG00000173276.13,ZBTB21,-,ATG,17,ENST00000310826.9,ENST00000310826.9.1
1570,chr21:42502330-42518408:+,chr21,42502331,42518408,ENSG00000160190.13,SLC37A1,+,ATG,72,ENST00000398341.7,ENST00000398341.7.1
1571,chr21:46323278-46323362:-,chr21,46323279,46323362,ENSG00000160298.17,C21orf58,-,ATG,27,ENST00000291691.11,ENST00000291691.11.2
1572,chr22:20982294-20982444:+,chr22,20982295,20982444,ENSG00000099949.19,LZTR1,+,ATG,49,ENST00000215739.12,ENST00000215739.12.1
1573,chr22:19432177-19432288:+,chr22,19432178,19432288,ENSG00000185608.8,MRPL40,+,ATG,36,ENST00000333130.3,ENST00000333130.3.1
1574,chr22:21945945-21946059:-,chr22,21945946,21946059,ENSG00000100034.13,PPM1F,-,ATG,37,ENST00000263212.9,ENST00000263212.9.1
1575,chr22:27801182-27801218:-,chr22,27801183,27801218,ENSG00000169184.5,MN1,-,ATG,11,ENST00000302326.4,ENST00000302326.4.1
1576,chr22:31754870-31754903:+,chr22,31754871,31754903,ENSG00000100150.17,DEPDC5,+,ATG,10,ENST00000642696.1,ENST00000642696.1.1
1577,chr22:37566186-37566228:+,chr22,37566187,37566228,ENSG00000128283.6,CDC42EP1,+,ATG,13,ENST00000249014.4,ENST00000249014.4.1
1578,chr22:41833136-41833163:+,chr22,41833137,41833163,ENSG00000198911.11,SREBF2,+,ATG,8,ENST00000361204.8,ENST00000361204.8.2
1579,chrX:10158460-10158490:+,chrX,10158461,10158490,ENSG00000073464.11,CLCN4,+,ATG,9,ENST00000380833.8,ENST00000380833.8.1
1580,chrX:13689127-13703850:+,chrX,13689128,13703850,ENSG00000123595.7,RAB9A,+,ATG,65,ENST00000464506.1,ENST00000464506.1.2
1581,chrX:24024878-24024899:-,chrX,24024879,24024899,ENSG00000174010.9,KLHL15,-,ATG,6,ENST00000328046.8,ENST00000328046.8.1
1582,chrX:55146232-55161176:-,chrX,55146233,55161176,ENSG00000182518.13,FAM104B,-,ATG,72,ENST00000358460.8,ENST00000358460.8.1
1583,chrX:47145446-47147425:+,chrX,47145447,47147425,ENSG00000182872.15,RBM10,+,ATG,35,ENST00000377604.7,ENST00000377604.7.1
1584,chrX:47218339-47218372:+,chrX,47218340,47218372,ENSG00000102225.15,CDK16,+,ATG,10,ENST00000457458.6,ENST00000457458.6.2
1585,chrX:70133722-70133848:+,chrX,70133723,70133848,ENSG00000089289.15,IGBP1,+,ATG,41,ENST00000342206.10,ENST00000342206.10.1
1586,chrX:68829156-68829222:+,chrX,68829157,68829222,ENSG00000090776.5,EFNB1,+,ATG,21,ENST00000204961.4,ENST00000204961.4.1
1587,chrX:80809619-80809643:-,chrX,80809620,80809643,ENSG00000165288.10,BRWD3,-,ATG,7,ENST00000373275.4,ENST00000373275.4.1
1588,chrX:119565223-119565355:-,chrX,119565224,119565355,ENSG00000018610.14,CXorf56,-,ATG,43,ENST00000320339.8,ENST00000320339.8.1
1589,chrX:129841979-129842060:-,chrX,129841980,129842060,ENSG00000188706.12,ZDHHC9,-,ATG,26,ENST00000357166.10,ENST00000357166.10.1
1590,chrX:134796810-134796933:-,chrX,134796811,134796933,ENSG00000156504.16,FAM122B,-,ATG,40,ENST00000370790.5,ENST00000370790.5.1
1591,chrX:153971557-153971590:-,chrX,153971558,153971590,ENSG00000172534.13,HCFC1,-,ATG,10,ENST00000310441.11,ENST00000310441.11.2
1592,chr1:67685114-67685381:+,chr1,67685115,67685381,ENSG00000116717.11,GADD45A,+,ATG,88,ENST00000370986.8,ENST00000370986.8.1
1593,chr10:100987566-100987617:+,chr10,100987567,100987617,ENSG00000107815.8,TWNK,+,ATG,16,ENST00000370228.2,ENST00000370228.2.2
1594,chr13:29553791-29595679:-,chr13,29553792,29595679,ENSG00000139514.12,SLC7A1,-,ATG,110,ENST00000380752.9,ENST00000380752.9.1
1595,chr1:38859473-38859800:-,chr1,38859474,38859800,ENSG00000116954.7,RRAGC,-,ATG,108,ENST00000373001.3,ENST00000373001.3.1
1596,chr5:135033972-135034029:-,chr5,135033973,135034029,ENSG00000069011.15,PITX1,-,ATG,18,ENST00000265340.11,ENST00000265340.11.1
1597,chr5:150778569-150795434:+,chr5,150778570,150795434,ENSG00000256235.1,SMIM3,+,ATG,135,ENST00000526627.1,ENST00000526627.1.1
1598,chr7:157139041-157139263:+,chr7,157139042,157139263,ENSG00000009335.17,UBE3C,+,ATG,73,ENST00000348165.9,ENST00000348165.9.1
1599,chr10:77637644-77637725:-,chr10,77637645,77637725,ENSG00000156113.22,KCNMA1,-,ATG,26,ENST00000639913.1,ENST00000639913.1.1
1600,chr14:103057231-103057387:-,chr14,103057232,103057387,ENSG00000198752.10,CDC42BPB,-,ATG,51,ENST00000361246.6,ENST00000361246.6.1
1601,chr16:83807952-83808090:+,chr16,83807953,83808090,ENSG00000230989.6,HSBP1,+,ATG,45,ENST00000433866.6,ENST00000433866.6.1
1602,chr17:4940111-4940141:+,chr17,4940112,4940141,ENSG00000108523.15,RNF167,+,ATG,9,ENST00000571816.5,ENST00000571816.5.1
1603,chr1:227318173-227318266:-,chr1,227318174,227318266,ENSG00000143776.18,CDC42BPA,-,ATG,30,ENST00000366769.7,ENST00000366769.7.4
1604,chr2:74958632-74958818:+,chr2,74958633,74958818,ENSG00000115350.11,POLE4,+,ATG,61,ENST00000483063.1,ENST00000483063.1.1
1605,chr3:57756321-57756583:+,chr3,57756322,57756583,ENSG00000163681.14,SLMAP,+,ATG,18,ENST00000295951.7,ENST00000295951.7.2
1606,chr4:54064502-54064532:-,chr4,54064503,54064532,ENSG00000109220.10,CHIC2,-,ATG,9,ENST00000263921.7,ENST00000263921.7.2
1607,chr5:160415296-160419053:-,chr5,160415297,160419053,ENSG00000164609.9,SLU7,-,ATG,14,ENST00000297151.8,ENST00000297151.8.1
1608,chr7:23246715-23246832:+,chr7,23246716,23246832,ENSG00000136235.15,GPNMB,+,ATG,38,ENST00000258733.8,ENST00000258733.8.1
1609,chr7:101321466-101321709:-,chr7,101321467,101321709,ENSG00000128581.15,IFT22,-,ATG,23,ENST00000517481.5,ENST00000517481.5.1
1610,chr8:89984613-89984649:-,chr8,89984614,89984649,ENSG00000104320.13,NBN,-,ATG,11,ENST00000265433.7,ENST00000265433.7.1
1611,chr9:93451735-93451780:+,chr9,93451736,93451780,ENSG00000048828.16,FAM120A,+,ATG,14,ENST00000277165.10,ENST00000277165.10.1
1612,chr10:91923922-91924042:+,chr10,91923923,91924042,ENSG00000095564.13,BTAF1,+,ATG,39,ENST00000265990.10,ENST00000265990.10.1
1613,chr10:118754789-118755218:-,chr10,118754790,118755218,ENSG00000151893.14,CACUL1,-,ATG,142,ENST00000369151.7,ENST00000369151.7.1
1614,chr11:126268739-126268958:-,chr11,126268740,126268958,ENSG00000182934.11,SRPRA,-,ATG,72,ENST00000332118.10,ENST00000332118.10.1
1615,chr12:123973623-123973992:+,chr12,123973624,123973992,ENSG00000179195.15,ZNF664,+,ATG,122,ENST00000539644.5,ENST00000539644.5.3
1616,chr13:72782191-72782233:+,chr13,72782192,72782233,ENSG00000083535.15,PIBF1,+,ATG,13,ENST00000326291.10,ENST00000326291.10.1
1617,chr14:52730245-52730341:+,chr14,52730246,52730341,ENSG00000198252.11,STYX,+,ATG,31,ENST00000354586.4,ENST00000354586.4.1
1618,chr17:42017385-42017481:-,chr17,42017386,42017481,ENSG00000168259.14,DNAJC7,-,ATG,31,ENST00000457167.8,ENST00000457167.8.1
1619,chr18:8609719-8609902:+,chr18,8609720,8609902,ENSG00000206418.3,RAB12,+,ATG,60,ENST00000329286.6,ENST00000329286.6.1
1620,chr19:48165573-48170328:-,chr19,48165574,48170328,ENSG00000105486.13,LIG1,-,ATG,45,ENST00000263274.11,ENST00000263274.11.1
1621,chr22:23095422-23095476:+,chr22,23095423,23095476,ENSG00000128266.8,GNAZ,+,ATG,17,ENST00000615612.1,ENST00000615612.1.1
1622,chrX:153972573-153982066:+,chrX,153972574,153982066,ENSG00000177854.7,TMEM187,+,ATG,167,ENST00000369982.4,ENST00000369982.4.1
1623,chr1:1087506-1092020:-,chr1,1087507,1092020,ENSG00000131591.17,C1orf159,-,ATG,96,ENST00000421241.6,ENST00000421241.6.1
1624,chr1:15210513-15215025:+,chr1,15210514,15215025,ENSG00000171729.13,TMEM51,+,ATG,59,ENST00000376014.7,ENST00000376014.7.1
1625,chr1:27558733-27558883:-,chr1,27558734,27558883,ENSG00000126705.14,AHDC1,-,ATG,49,ENST00000247087.10,ENST00000247087.10.1
1626,chr1:27914631-27914715:-,chr1,27914632,27914715,ENSG00000117748.9,RPA2,-,ATG,27,ENST00000373912.7,ENST00000373912.7.1
1627,chr1:37689876-37690398:-,chr1,37689877,37690398,ENSG00000116922.14,C1orf109,-,ATG,23,ENST00000358011.8,ENST00000358011.8.1
1628,chr1:45012157-45012229:+,chr1,45012158,45012229,ENSG00000126088.13,UROD,+,ATG,23,ENST00000246337.8,ENST00000246337.8.1
1629,chr1:52552946-52553096:-,chr1,52552947,52553096,ENSG00000134744.13,ZCCHC11,-,ATG,49,ENST00000371544.7,ENST00000371544.7.1
1630,chr1:89579591-89579654:+,chr1,89579592,89579654,ENSG00000197147.13,LRRC8B,+,ATG,20,ENST00000640258.1,ENST00000640258.1.1
1631,chr1:108885308-108885374:+,chr1,108885309,108885374,ENSG00000121957.13,GPSM2,+,ATG,21,ENST00000406462.6,ENST00000406462.6.2
1632,chr1:113073269-113073425:+,chr1,113073270,113073425,ENSG00000198799.11,LRIG2,+,ATG,51,ENST00000361127.5,ENST00000361127.5.2
1633,chr1:117367787-117367895:+,chr1,117367788,117367895,ENSG00000198162.12,MAN1A2,+,ATG,35,ENST00000356554.7,ENST00000356554.7.2
1634,chr1:149936676-149936790:-,chr1,149936677,149936790,ENSG00000014914.20,MTMR11,-,ATG,37,ENST00000439741.3,ENST00000439741.3.1
1635,chr1:154974745-154974829:+,chr1,154974746,154974829,ENSG00000173207.12,CKS1B,+,ATG,27,ENST00000368439.5,ENST00000368439.5.1
1636,chr1:154983875-154983896:+,chr1,154983876,154983896,ENSG00000160688.18,FLAD1,+,ATG,6,ENST00000315144.14,ENST00000315144.14.1
1637,chr1:153967922-153968048:+,chr1,153967923,153968048,ENSG00000143578.15,CREB3L4,+,ATG,41,ENST00000368607.7,ENST00000368607.7.1
1638,chr1:157045224-157045353:-,chr1,157045225,157045353,ENSG00000132694.18,ARHGEF11,-,ATG,42,ENST00000368194.7,ENST00000368194.7.1
1639,chr1:156738552-156741189:-,chr1,156738553,156741189,ENSG00000143314.12,MRPL24,-,ATG,73,ENST00000434558.5,ENST00000434558.5.1
1640,chr1:169367714-169367780:-,chr1,169367715,169367780,ENSG00000143156.13,NME7,-,ATG,21,ENST00000367811.7,ENST00000367811.7.1
1641,chr1:173825082-173825142:+,chr1,173825083,173825142,ENSG00000117593.9,DARS2,+,ATG,19,ENST00000361951.4,ENST00000361951.4.1
1642,chr1:179955103-179990520:+,chr1,179955104,179990520,ENSG00000135837.15,CEP350,+,ATG,61,ENST00000367607.7,ENST00000367607.7.2
